Timestamp,SR20 Global Horizontal Irradiance.IRRADIANCE_GHI, SPN1 - Diffuse Irradiance.IRRADIANCE_DIF ,SPN1 - Diffuse Irradiance.IRRADIANCE_DNI,SPN1 - Diffuse Irradiance.IRRADIANCE_GHI
2020-08-08T19:40:00,39.56381836,93.41910439,,83.41240654
2020-08-08T19:50:00,31.9463273,95.52339096,,75.07824364
2020-08-08T20:00:00,20.61424007,101.9662628,,71.3229454
2020-08-08T20:10:00,10.4509515,129.8231358,,65.59618568
2020-08-08T20:20:00,4.014519107,291.6396324,,48.99810143
2020-08-08T20:30:00,1.073288137,433.9859039,,36.46791592
2020-08-08T20:40:00,-0.213527313,415.6715424,,37.47979488
2020-08-08T20:50:00,-0.661678794,427.4722534,,60.63272953
2020-08-08T21:00:00,-0.681566873,441.1306442,,93.20784225
2020-08-08T21:10:00,-0.835132608,448.0116531,,125.3630447
2020-08-08T21:20:00,-1.042384964,443.5190384,,155.4944466
2020-08-08T21:30:00,-0.759026781,434.6743912,,171.847789
2020-08-08T21:40:00,-0.735728002,461.0037369,,190.4802216
2020-08-08T21:50:00,-0.989505324,459.4863144,,198.5729195
2020-08-08T22:00:00,-0.916634846,436.7480194,,195.8371208
2020-08-08T22:10:00,-0.606053458,396.7242477,,186.6950798
2020-08-08T22:20:00,-0.666042621,381.7531448,,186.1032486
2020-08-08T22:30:00,-1.013655421,379.2291046,,186.4965355
2020-08-08T22:40:00,-0.626102436,378.4346069,,190.6546425
2020-08-08T22:50:00,-0.672615737,354.2263046,,177.9943466
2020-08-08T23:00:00,-0.90840919,358.8657837,,183.9513115
2020-08-08T23:10:00,-0.727945822,339.3839355,,179.440184
2020-08-08T23:20:00,-0.548268203,337.5560928,,182.1264961
2020-08-08T23:30:00,-0.503918044,352.6940872,,185.1150505
2020-08-08T23:40:00,-1.033915517,366.6864212,,191.957663
2020-08-08T23:50:00,-0.971708673,352.3827606,,187.1208214
2020-08-09T00:00:00,-0.957178992,339.1099655,,181.0070442
2020-08-09T00:10:00,-2.135801607,343.8274384,,182.791037
2020-08-09T00:20:00,-0.816107279,351.1684799,,188.0992195
2020-08-09T00:30:00,-1.390101576,357.5577515,,193.7741501
2020-08-09T00:40:00,-1.628380162,370.3268234,,195.0749092
2020-08-09T00:50:00,-1.362480599,388.3035309,,202.3855949
2020-08-09T01:00:00,-0.812959966,323.9266586,,171.8137863
2020-08-09T01:10:00,-0.852198976,330.5292847,,179.8436005
2020-08-09T01:20:00,-1.189224297,373.0532379,,195.9878395
2020-08-09T01:30:00,-1.273763794,369.7893997,,190.8340538
2020-08-09T01:40:00,-1.267218685,431.1501783,,199.3783145
2020-08-09T01:50:00,NaN,451.4745245,,180.8767266
2020-08-09T02:00:00,NaN,445.0595647,,166.9891829
2020-08-09T02:10:00,NaN,438.6446049,,153.1016391
2020-08-09T02:20:00,NaN,432.2296452,,139.2140954
2020-08-09T02:30:00,NaN,425.8146854,,125.3265516
2020-08-09T02:40:00,NaN,419.3997256,,111.4390079
2020-08-09T02:50:00,NaN,412.9847658,,97.55146418
2020-08-09T03:00:00,NaN,406.5698061,,83.66392045
2020-08-09T03:10:00,NaN,400.1548463,,69.77637671
2020-08-09T03:20:00,NaN,393.7398865,,55.88883298
2020-08-09T03:30:00,NaN,387.3249268,,42.00128924
2020-08-09T03:40:00,NaN,380.909967,,28.11374551
2020-08-09T03:50:00,NaN,374.4950072,,14.22620177
2020-08-09T04:00:00,NaN,368.0800474,,0.338658037
2020-08-09T04:10:00,NaN,361.6650877,,-13.5488857
2020-08-09T04:20:00,NaN,355.2501279,,-27.43642943
2020-08-09T04:30:00,NaN,348.8351681,,-41.32397317
2020-08-09T04:40:00,NaN,342.4202083,,-55.2115169
2020-08-09T04:50:00,NaN,336.0052486,,-69.09906064
2020-08-09T05:00:00,NaN,329.5902888,,-82.98660437
2020-08-09T05:10:00,NaN,323.175329,,-96.87414811
2020-08-09T05:20:00,NaN,316.7603692,,-110.7616918
2020-08-09T05:30:00,NaN,310.3454095,,-124.6492356
2020-08-09T05:40:00,NaN,303.9304497,,-138.5367793
2020-08-09T05:50:00,NaN,297.5154899,,-152.424323
2020-08-09T06:00:00,NaN,291.1005301,,-166.3118668
2020-08-09T06:10:00,NaN,284.6855704,,-180.1994105
2020-08-09T06:20:00,NaN,278.2706106,,-194.0869542
2020-08-09T06:30:00,NaN,271.8556508,,-207.974498
2020-08-09T06:40:00,NaN,265.440691,,-221.8620417
2020-08-09T06:50:00,NaN,259.0257313,,-235.7495855
2020-08-09T07:00:00,NaN,252.6107715,,-249.6371292
2020-08-09T07:10:00,NaN,246.1958117,,-263.5246729
2020-08-09T07:20:00,NaN,239.7808519,,-277.4122167
2020-08-09T07:30:00,NaN,233.3658922,,-291.2997604
2020-08-09T07:40:00,NaN,226.9509324,,-305.1873041
2020-08-09T07:50:00,NaN,220.5359726,,-319.0748479
2020-08-09T08:00:00,NaN,214.1210128,,-332.9623916
2020-08-09T08:10:00,NaN,207.7060531,,-346.8499353
2020-08-09T08:20:00,NaN,201.2910933,,-360.7374791
2020-08-09T08:30:00,NaN,194.8761335,,-374.6250228
2020-08-09T08:40:00,NaN,188.4611737,,-388.5125665
2020-08-09T08:50:00,195.4796929,208.550173,,-44.12988785
2020-08-09T09:00:00,NaN,180.5749781,,43.58848213
2020-08-09T09:10:00,NaN,147.2749553,,13.7684932
2020-08-09T09:20:00,NaN,113.9749325,,-16.05149572
2020-08-09T09:30:00,468.0286298,75.72445605,,7.408172105
2020-08-09T09:40:00,539.8769257,106.6043568,,140.7963882
2020-08-09T09:50:00,548.9500763,97.36315384,,144.6065765
2020-08-09T10:00:00,595.2303314,98.19791756,,139.8003654
2020-08-09T10:10:00,620.4774658,99.79998016,,130.1390747
2020-08-09T10:20:00,648.4888977,99.6118885,,129.9665672
2020-08-09T10:30:00,679.9999023,96.59650421,,120.5609848
2020-08-09T10:40:00,703.1423706,97.58577003,,113.6676846
2020-08-09T10:50:00,728.3978973,97.0104599,,101.8714874
2020-08-09T11:00:00,755.9538574,97.04441185,,94.84291649
2020-08-09T11:10:00,781.3245087,96.631884,,94.85142326
2020-08-09T11:20:00,808.4978394,96.28168488,,89.95363846
2020-08-09T11:30:00,826.8840912,97.0828125,,95.31499329
2020-08-09T11:40:00,601.9207489,96.95147285,,85.49984207
2020-08-09T11:50:00,492.0625443,97.74427414,,76.61089363
2020-08-09T12:00:00,596.0790604,99.10068817,,81.86806717
2020-08-09T12:10:00,959.7945282,98.91041374,,87.17834167
2020-08-09T12:20:00,630.7246124,98.75529518,,90.28462868
2020-08-09T12:30:00,1058.027058,101.7090679,,107.2313862
2020-08-09T12:40:00,840.5147476,99.02570267,,103.4331696
2020-08-09T12:50:00,1049.155682,96.27777824,,96.56169281
2020-08-09T13:00:00,701.9879089,93.41640053,,91.95091839
2020-08-09T13:10:00,781.8330963,96.89370079,,69.50903454
2020-08-09T13:20:00,531.1444023,99.11940651,,80.5296545
2020-08-09T13:30:00,846.5591454,102.4396999,,83.94097233
2020-08-09T13:40:00,1005.501218,107.6018192,,112.0880775
2020-08-09T13:50:00,946.6335358,108.9677094,,122.5093605
2020-08-09T14:00:00,217.5768799,101.519429,,88.62307663
2020-08-09T14:10:00,271.9663559,101.1769585,,85.81704979
2020-08-09T14:20:00,265.3716606,101.5239311,,91.34623032
2020-08-09T14:30:00,282.7545586,101.2411381,,92.50081139
2020-08-09T14:40:00,266.3460091,100.8098309,,96.00546913
2020-08-09T14:50:00,60.86968269,106.7152187,,65.9070715
2020-08-09T15:00:00,29.25467892,122.2306686,,66.31287441
2020-08-09T15:10:00,52.3782774,287.5450523,,60.69905453
2020-08-09T15:20:00,28.09564743,767.49263,,-26.6242547
2020-08-09T15:30:00,23.57906647,1091.97576,,-32.86826482
2020-08-09T15:40:00,21.90402498,1297.359839,,25.20632243
2020-08-09T15:50:00,22.63201103,1363.56828,,77.59312
2020-08-09T16:00:00,27.65264177,1420.258807,,104.5970825
2020-08-09T16:10:00,38.67484684,1352.3599,,120.1013851
2020-08-09T16:20:00,59.89086666,1262.719574,,127.3913212
2020-08-09T16:30:00,117.9415665,938.9109711,,171.6091759
2020-08-09T16:40:00,219.6841316,468.9429794,,115.5185291
2020-08-09T16:50:00,328.4231979,222.9162666,,122.6523098
2020-08-09T17:00:00,593.1420639,122.5322548,,143.5865051
2020-08-09T17:10:00,686.2918915,101.5840313,,165.7238411
2020-08-09T17:20:00,658.0922302,100.881987,,166.5121017
2020-08-09T17:30:00,607.8752869,102.6946407,,150.2500435
2020-08-09T17:40:00,549.4044739,101.0537846,,143.6755043
2020-08-09T17:50:00,474.321344,103.9215843,,128.8532318
2020-08-09T18:00:00,547.9329086,96.22670937,,139.8112869
2020-08-09T18:10:00,488.3821533,93.11673851,,136.1552505
2020-08-09T18:20:00,446.5054459,96.86625061,,133.1785366
2020-08-09T18:30:00,395.4610687,95.03535919,,125.1389191
2020-08-09T18:40:00,357.4667114,98.8888195,,121.5638901
2020-08-09T18:50:00,296.3918259,96.55759392,,122.5508511
2020-08-09T19:00:00,164.4698753,97.32372093,,124.2907948
2020-08-09T19:10:00,78.96701622,97.356884,,128.6251659
2020-08-09T19:20:00,60.67870464,96.81380577,,136.8397095
2020-08-09T19:30:00,50.40492306,96.45399971,,118.9489857
2020-08-09T19:40:00,38.56897182,99.49817886,,108.8336052
2020-08-09T19:50:00,28.47470646,106.4600445,,99.37727928
2020-08-09T20:00:00,19.17751331,120.2889599,,87.57727928
2020-08-09T20:10:00,10.41903071,384.5847946,,75.35972004
2020-08-09T20:20:00,4.215105462,1183.16947,,37.75059929
2020-08-09T20:30:00,0.691613729,1174.025269,,81.46896362
2020-08-09T20:40:00,-0.601702014,979.5919189,,117.3487915
2020-08-09T20:50:00,-0.906661683,895.8400192,,146.6335529
2020-08-09T21:00:00,-1.289178503,740.3627243,,158.1147671
2020-08-09T21:10:00,-0.807563257,732.08172,,170.0214294
2020-08-09T21:20:00,-0.996802247,798.7151215,,196.0542976
2020-08-09T21:30:00,-0.9107609,680.7904297,,178.9879852
2020-08-09T21:40:00,-0.403579602,502.0742447,,133.3626656
2020-08-09T21:50:00,-0.582865514,480.1128525,,120.2562202
2020-08-09T22:00:00,-0.505679617,699.4570953,,174.2643501
2020-08-09T22:10:00,-0.616316644,631.8638824,,170.7227264
2020-08-09T22:20:00,-0.701096681,680.781546,,197.8525276
2020-08-09T22:30:00,0.004141953,983.6633971,,240.5771458
2020-08-09T22:40:00,NaN,973.0096859,,229.4620064
2020-08-09T22:50:00,NaN,960.2811183,,222.1606294
2020-08-09T23:00:00,NaN,947.5525507,,214.8592525
2020-08-09T23:10:00,NaN,934.8239831,,207.5578756
2020-08-09T23:20:00,NaN,922.0954155,,200.2564986
2020-08-09T23:30:00,NaN,909.3668479,,192.9551217
2020-08-09T23:40:00,NaN,896.6382803,,185.6537447
2020-08-09T23:50:00,NaN,883.9097127,,178.3523678
2020-08-10T00:00:00,NaN,871.1811451,,171.0509909
2020-08-10T00:10:00,NaN,858.4525775,,163.7496139
2020-08-10T00:20:00,NaN,845.7240099,,156.448237
2020-08-10T00:30:00,NaN,832.9954423,,149.14686
2020-08-10T00:40:00,NaN,820.2668747,,141.8454831
2020-08-10T00:50:00,NaN,807.5383072,,134.5441062
2020-08-10T01:00:00,NaN,794.8097396,,127.2427292
2020-08-10T01:10:00,NaN,782.081172,,119.9413523
2020-08-10T01:20:00,NaN,769.3526044,,112.6399753
2020-08-10T01:30:00,NaN,756.6240368,,105.3385984
2020-08-10T01:40:00,NaN,743.8954692,,98.03722147
2020-08-10T01:50:00,NaN,731.1669016,,90.73584453
2020-08-10T02:00:00,NaN,718.438334,,83.43446759
2020-08-10T02:10:00,NaN,705.7097664,,76.13309066
2020-08-10T02:20:00,NaN,692.9811988,,68.83171372
2020-08-10T02:30:00,NaN,680.2526312,,61.53033678
2020-08-10T02:40:00,NaN,667.5240636,,54.22895984
2020-08-10T02:50:00,NaN,654.795496,,46.9275829
2020-08-10T03:00:00,NaN,642.0669284,,39.62620596
2020-08-10T03:10:00,NaN,629.3383608,,32.32482902
2020-08-10T03:20:00,NaN,616.6097933,,25.02345209
2020-08-10T03:30:00,NaN,603.8812257,,17.72207515
2020-08-10T03:40:00,NaN,591.1526581,,10.42069821
2020-08-10T03:50:00,NaN,578.4240905,,3.119321269
2020-08-10T04:00:00,NaN,565.6955229,,-4.182055669
2020-08-10T04:10:00,NaN,552.9669553,,-11.48343261
2020-08-10T04:20:00,NaN,540.2383877,,-18.78480955
2020-08-10T04:30:00,NaN,527.5098201,,-26.08618649
2020-08-10T04:40:00,NaN,514.7812525,,-33.38756342
2020-08-10T04:50:00,NaN,502.0526849,,-40.68894036
2020-08-10T05:00:00,NaN,489.3241173,,-47.9903173
2020-08-10T05:10:00,NaN,476.5955497,,-55.29169424
2020-08-10T05:20:00,NaN,463.8669821,,-62.59307118
2020-08-10T05:30:00,NaN,451.1384145,,-69.89444812
2020-08-10T05:40:00,NaN,438.409847,,-77.19582506
2020-08-10T05:50:00,NaN,425.6812794,,-84.49720199
2020-08-10T06:00:00,NaN,412.9527118,,-91.79857893
2020-08-10T06:10:00,NaN,400.2241442,,-99.09995587
2020-08-10T06:20:00,NaN,387.4955766,,-106.4013328
2020-08-10T06:30:00,NaN,374.767009,,-113.7027097
2020-08-10T06:40:00,NaN,362.0384414,,-121.0040867
2020-08-10T06:50:00,NaN,349.3098738,,-128.3054636
2020-08-10T07:00:00,NaN,336.5813062,,-135.6068406
2020-08-10T07:10:00,NaN,323.8527386,,-142.9082175
2020-08-10T07:20:00,NaN,311.124171,,-150.2095944
2020-08-10T07:30:00,NaN,298.3956034,,-157.5109714
2020-08-10T07:40:00,NaN,285.6670358,,-164.8123483
2020-08-10T07:50:00,NaN,272.9384682,,-172.1137253
2020-08-10T08:00:00,NaN,260.2099007,,-179.4151022
2020-08-10T08:10:00,NaN,247.4813331,,-186.7164791
2020-08-10T08:20:00,254.9411068,163.6000824,,57.13457283
2020-08-10T08:30:00,296.3673509,124.3799553,,141.4601666
2020-08-10T08:40:00,319.1436041,109.9825808,,116.204468
2020-08-10T08:50:00,346.9750461,95.64044505,,85.66388334
2020-08-10T09:00:00,372.2337239,97.91540719,,91.16195289
2020-08-10T09:10:00,408.5438099,125.4379287,,125.6153055
2020-08-10T09:20:00,445.2132168,133.2165875,,63.445526
2020-08-10T09:30:00,481.8826237,140.9952464,,1.275746465
2020-08-10T09:40:00,514.1727306,123.1973439,,64.83054864
2020-08-10T09:50:00,560.0287109,112.5261147,,132.3586922
2020-08-10T10:00:00,580.6973328,109.3133404,,122.5974354
2020-08-10T10:10:00,655.3968872,109.467775,,115.1329311
2020-08-10T10:20:00,646.4157928,109.0241295,,104.4237782
2020-08-10T10:30:00,675.2281525,107.7924252,,103.5562836
2020-08-10T10:40:00,695.8416809,106.5763103,,101.2073265
2020-08-10T10:50:00,733.0483246,105.1826138,,95.74310608
2020-08-10T11:00:00,754.0062134,102.7779507,,88.82540359
2020-08-10T11:10:00,790.7722504,102.5974926,,85.7049881
2020-08-10T11:20:00,820.0608368,102.6763603,,83.40991364
2020-08-10T11:30:00,819.8493256,101.878545,,75.78280602
2020-08-10T11:40:00,830.5305939,103.4561249,,74.56541634
2020-08-10T11:50:00,848.2839905,103.7761509,,78.19689178
2020-08-10T12:00:00,862.8543243,105.0717712,,83.2311512
2020-08-10T12:10:00,880.1110107,104.7531666,,85.17276382
2020-08-10T12:20:00,897.3571289,105.6997704,,93.95020256
2020-08-10T12:30:00,931.0970062,104.023909,,92.51749573
2020-08-10T12:40:00,969.3726685,103.0058315,,99.69691238
2020-08-10T12:50:00,1008.275928,100.9194553,,90.00642128
2020-08-10T13:00:00,657.7020538,99.34258537,,84.16039505
2020-08-10T13:10:00,912.3122223,100.9612076,,81.32865067
2020-08-10T13:20:00,772.5772568,102.8424538,,91.21974487
2020-08-10T13:30:00,674.7988602,103.6591396,,83.02193604
2020-08-10T13:40:00,868.1855743,105.7783207,,90.90442924
2020-08-10T13:50:00,627.8096542,102.6008427,,74.832967
2020-08-10T14:00:00,231.9392334,102.6291592,,65.39507599
2020-08-10T14:10:00,953.433728,108.4486683,,95.47350769
2020-08-10T14:20:00,1013.576849,112.2328152,,138.3553089
2020-08-10T14:30:00,1011.066437,109.3672237,,140.6917038
2020-08-10T14:40:00,921.5719849,108.1708054,,134.6348602
2020-08-10T14:50:00,1077.433502,110.7572796,,149.5887054
2020-08-10T15:00:00,1011.775,104.707666,,137.5264999
2020-08-10T15:10:00,1042.169855,100.4435482,,121.7317097
2020-08-10T15:20:00,782.4768219,95.14580345,,96.8108654
2020-08-10T15:30:00,240.3222076,88.95681686,,47.76505861
2020-08-10T15:40:00,239.0598366,93.26354752,,25.12190733
2020-08-10T15:50:00,403.4662605,104.2730003,,30.08305016
2020-08-10T16:00:00,701.600354,105.9320999,,60.46934338
2020-08-10T16:10:00,737.0620605,102.0153984,,71.39205704
2020-08-10T16:20:00,445.490274,103.7457649,,73.65875969
2020-08-10T16:30:00,400.6218307,107.2641354,,80.39493828
2020-08-10T16:40:00,485.6278122,105.1985649,,93.57492523
2020-08-10T16:50:00,463.9791046,104.3016407,,102.4652157
2020-08-10T17:00:00,528.544519,106.1662395,,104.3982796
2020-08-10T17:10:00,514.4752151,102.9793118,,112.6967762
2020-08-10T17:20:00,530.8877655,101.1399086,,118.8180908
2020-08-10T17:30:00,402.4998825,97.89005318,,125.0669209
2020-08-10T17:40:00,296.0171646,102.1351334,,112.7556156
2020-08-10T17:50:00,274.2786537,102.7356342,,117.4507442
2020-08-10T18:00:00,312.0474358,102.0764107,,121.2980003
2020-08-10T18:10:00,398.3708344,96.97689247,,139.4693405
2020-08-10T18:20:00,349.7861664,92.72343674,,136.2019104
2020-08-10T18:30:00,312.2635452,92.32772293,,133.9083519
2020-08-10T18:40:00,277.0973053,95.17008781,,127.0431503
2020-08-10T18:50:00,231.9438194,95.99112244,,126.5955498
2020-08-10T19:00:00,145.6336494,96.1165657,,130.9410988
2020-08-10T19:10:00,84.98755035,98.26664658,,120.7292358
2020-08-10T19:20:00,67.36282997,96.89548836,,120.3233658
2020-08-10T19:30:00,47.8489687,99.0046917,,114.1742893
2020-08-10T19:40:00,29.93901129,116.2816959,,106.8292908
2020-08-10T19:50:00,16.03443408,448.705587,,108.6613785
2020-08-10T20:00:00,9.051656222,1091.333112,,96.13332558
2020-08-10T20:10:00,4.291122365,1323.836261,,112.0309616
2020-08-10T20:20:00,1.42941042,1444.09516,,150.9650246
2020-08-10T20:30:00,-0.411920836,1121.539673,,190.7632294
2020-08-10T20:40:00,-0.685205266,644.1309967,,164.8519852
2020-08-10T20:50:00,-0.662249687,524.1479538,,152.4477821
2020-08-10T21:00:00,-0.650068593,651.8011154,,196.0171021
2020-08-10T21:10:00,-0.694129884,654.6317474,,204.9866173
2020-08-10T21:20:00,-0.833746138,684.4082306,,223.9261169
2020-08-10T21:30:00,-0.656706887,660.4224274,,229.629837
2020-08-10T21:40:00,-0.524248347,599.9383057,,217.4948753
2020-08-10T21:50:00,-0.542011505,631.682901,,230.330851
2020-08-10T22:00:00,-0.598283276,620.7545349,,227.6354782
2020-08-10T22:10:00,-0.735577902,627.3016693,,231.8333809
2020-08-10T22:20:00,-0.92545135,594.1031342,,231.4884346
2020-08-10T22:30:00,-0.782860699,564.8687897,,224.1676453
2020-08-10T22:40:00,-0.684301317,531.8931656,,211.8625198
2020-08-10T22:50:00,-0.996157801,467.3426743,,194.0503998
2020-08-10T23:00:00,-1.037416178,512.3042709,,217.5100868
2020-08-10T23:10:00,-1.43351661,368.2248322,,173.8166016
2020-08-10T23:20:00,-1.403401613,395.6244873,,180.475576
2020-08-10T23:30:00,-1.134680089,379.5721664,,175.1478661
2020-08-10T23:40:00,-0.913163242,393.1309631,,178.1401794
2020-08-10T23:50:00,-0.918018109,374.7575562,,169.5333427
2020-08-11T00:00:00,-1.258149588,364.3533966,,162.2489136
2020-08-11T00:10:00,-1.015662622,349.7188721,,152.8559937
2020-08-11T00:20:00,-1.144988096,312.9087158,,138.249675
2020-08-11T00:30:00,-1.188648707,280.9760071,,123.0536552
2020-08-11T00:40:00,-1.106874269,340.2487885,,145.3478943
2020-08-11T00:50:00,-1.127376872,322.8044815,,137.9258003
2020-08-11T01:00:00,-0.931136903,296.52966,,128.3424393
2020-08-11T01:10:00,-0.684863558,442.4718719,,183.188163
2020-08-11T01:20:00,-0.504737164,619.7481293,,253.6055634
2020-08-11T01:30:00,-0.531394885,496.8169373,,213.152314
2020-08-11T01:40:00,-0.656637219,516.493634,,221.9758247
2020-08-11T01:50:00,-0.715660125,509.9070923,,222.339534
2020-08-11T02:00:00,-1.045962703,551.875444,,233.3031357
2020-08-11T02:10:00,-0.840004531,465.7559097,,197.592614
2020-08-11T02:20:00,-0.622855563,419.6740005,,178.3804268
2020-08-11T02:30:00,-0.705010439,409.5195374,,175.1047791
2020-08-11T02:40:00,-0.622966301,378.8761185,,162.5197098
2020-08-11T02:50:00,-0.664437816,354.9100418,,150.4232765
2020-08-11T03:00:00,-0.703000018,327.2167633,,136.9161255
2020-08-11T03:10:00,-0.691576208,309.1343689,,129.359462
2020-08-11T03:20:00,-0.487630858,298.1037216,,125.8738754
2020-08-11T03:30:00,-0.887885839,303.0720734,,126.2037155
2020-08-11T03:40:00,-0.779618156,343.0316589,,139.6244499
2020-08-11T03:50:00,-0.934038673,355.5365345,,132.989001
2020-08-11T04:00:00,NaN,353.5949035,,120.0059655
2020-08-11T04:10:00,NaN,346.9321455,,112.179045
2020-08-11T04:20:00,NaN,340.2693875,,104.3521246
2020-08-11T04:30:00,NaN,333.6066295,,96.52520412
2020-08-11T04:40:00,NaN,326.9438715,,88.69828367
2020-08-11T04:50:00,NaN,320.2811135,,80.87136322
2020-08-11T05:00:00,NaN,313.6183555,,73.04444277
2020-08-11T05:10:00,NaN,306.9555975,,65.21752232
2020-08-11T05:20:00,NaN,300.2928395,,57.39060187
2020-08-11T05:30:00,NaN,293.6300815,,49.56368142
2020-08-11T05:40:00,NaN,286.9673235,,41.73676097
2020-08-11T05:50:00,NaN,280.3045655,,33.90984052
2020-08-11T06:00:00,NaN,273.6418076,,26.08292007
2020-08-11T06:10:00,NaN,266.9790496,,18.25599962
2020-08-11T06:20:00,NaN,260.3162916,,10.42907917
2020-08-11T06:30:00,NaN,253.6535336,,2.602158725
2020-08-11T06:40:00,NaN,246.9907756,,-5.224761724
2020-08-11T06:50:00,NaN,240.3280176,,-13.05168217
2020-08-11T07:00:00,NaN,233.6652596,,-20.87860262
2020-08-11T07:10:00,NaN,227.0025016,,-28.70552307
2020-08-11T07:20:00,NaN,220.3397436,,-36.53244352
2020-08-11T07:30:00,NaN,213.6769856,,-44.35936397
2020-08-11T07:40:00,NaN,207.0142276,,-52.18628442
2020-08-11T07:50:00,NaN,200.3514696,,-60.01320487
2020-08-11T08:00:00,NaN,193.6887116,,-67.84012532
2020-08-11T08:10:00,221.7901743,133.6396923,,40.62082533
2020-08-11T08:20:00,248.7990028,99.14677467,,133.8371033
2020-08-11T08:30:00,291.4734865,70.0108576,,99.61490504
2020-08-11T08:40:00,325.0340513,7.465376167,,2.353870267
2020-08-11T08:50:00,NaN,21.4715474,,-2.739961576
2020-08-11T09:00:00,NaN,37.98812233,,-4.847624326
2020-08-11T09:10:00,NaN,54.50469725,,-6.955287077
2020-08-11T09:20:00,NaN,71.02127217,,-9.062949827
2020-08-11T09:30:00,NaN,87.5378471,,-11.17061258
2020-08-11T09:40:00,527.6694507,104.0979591,,105.1345606
2020-08-11T09:50:00,564.133847,103.6955643,,144.8132721
2020-08-11T10:00:00,594.4216888,101.3757515,,142.2462891
2020-08-11T10:10:00,624.0374268,100.0453434,,138.3975014
2020-08-11T10:20:00,605.1096436,100.7303226,,134.4139854
2020-08-11T10:30:00,685.7203613,100.6741444,,126.9259502
2020-08-11T10:40:00,687.466684,103.7369797,,120.8640652
2020-08-11T10:50:00,479.6405792,102.9131912,,107.6566875
2020-08-11T11:00:00,613.4005295,104.9186943,,106.9281372
2020-08-11T11:10:00,789.9187012,105.2042404,,120.4255802
2020-08-11T11:20:00,656.4381622,105.8208996,,106.7357937
2020-08-11T11:30:00,848.1659454,108.5622803,,107.1283253
2020-08-11T11:40:00,805.8832794,108.1335552,,107.4565044
2020-08-11T11:50:00,756.7994843,108.8164043,,109.4258663
2020-08-11T12:00:00,904.3835907,106.0633492,,109.612191
2020-08-11T12:10:00,942.3179718,104.2990833,,112.7514202
2020-08-11T12:20:00,732.9390411,105.7755749,,102.6579033
2020-08-11T12:30:00,950.6841309,105.4639591,,112.3424797
2020-08-11T12:40:00,910.5553101,105.1606594,,112.8914852
2020-08-11T12:50:00,970.8710297,105.663456,,116.1966057
2020-08-11T13:00:00,992.6729858,105.9829948,,124.2579193
2020-08-11T13:10:00,904.0808319,105.2213181,,127.3084244
2020-08-11T13:20:00,848.1500626,107.9692791,,122.6798447
2020-08-11T13:30:00,967.1169312,109.835574,,123.338723
2020-08-11T13:40:00,1025.997733,109.2855755,,130.6615101
2020-08-11T13:50:00,905.779599,110.0532749,,134.0940243
2020-08-11T14:00:00,866.4229218,110.1744442,,130.34515
2020-08-11T14:10:00,896.4491241,109.8438801,,131.9521553
2020-08-11T14:20:00,781.6606262,109.9290352,,124.170739
2020-08-11T14:30:00,878.224881,109.4344494,,134.8070858
2020-08-11T14:40:00,415.3313995,106.2386349,,105.0782227
2020-08-11T14:50:00,518.7283249,107.1667294,,114.6979469
2020-08-11T15:00:00,664.7787254,107.6235291,,121.0021942
2020-08-11T15:10:00,344.8837273,104.8297428,,110.9961838
2020-08-11T15:20:00,495.395224,106.6555473,,118.6633801
2020-08-11T15:30:00,360.8661163,107.0708008,,115.8189354
2020-08-11T15:40:00,660.006749,107.4720356,,135.2485565
2020-08-11T15:50:00,699.6187424,107.120771,,133.7351212
2020-08-11T16:00:00,884.0919373,106.501125,,142.9723961
2020-08-11T16:10:00,843.6598724,107.4506142,,157.9087959
2020-08-11T16:20:00,768.3992676,106.0392151,,149.2890839
2020-08-11T16:30:00,694.8072632,101.9652218,,124.624881
2020-08-11T16:40:00,659.2547821,103.9456547,,130.7609753
2020-08-11T16:50:00,633.0339172,101.5239109,,117.63424
2020-08-11T17:00:00,604.3683655,102.8678745,,122.8184692
2020-08-11T17:10:00,499.7625671,103.8521923,,121.6045403
2020-08-11T17:20:00,571.7242035,105.4345798,,126.0473251
2020-08-11T17:30:00,512.3121094,104.7371155,,130.976379
2020-08-11T17:40:00,442.1455841,104.5081791,,125.2398354
2020-08-11T17:50:00,435.7548676,104.4405151,,126.9562241
2020-08-11T18:00:00,403.3224579,107.4147202,,148.2805977
2020-08-11T18:10:00,367.4401871,103.5142517,,135.6785
2020-08-11T18:20:00,189.2916557,103.9294884,,117.7309792
2020-08-11T18:30:00,236.7065521,107.1516758,,129.6717175
2020-08-11T18:40:00,247.1966339,108.8578201,,162.8361122
2020-08-11T18:50:00,200.5093849,105.9527348,,138.1463562
2020-08-11T19:00:00,100.4133081,105.8527157,,141.9404961
2020-08-11T19:10:00,51.68696194,105.1593647,,146.0703247
2020-08-11T19:20:00,42.69347878,105.1591492,,133.6868336
2020-08-11T19:30:00,23.50292892,112.213245,,108.5106308
2020-08-11T19:40:00,14.40878787,151.8509007,,107.3946503
2020-08-11T19:50:00,9.396350288,252.3697929,,93.58120422
2020-08-11T20:00:00,6.106498098,289.0350723,,82.16101685
2020-08-11T20:10:00,3.619743431,293.3409042,,78.04134331
2020-08-11T20:20:00,0.974772614,309.8477448,,68.73049202
2020-08-11T20:30:00,-0.240231018,313.4094986,,63.33953362
2020-08-11T20:40:00,-0.624341717,323.5778595,,55.34217148
